"lessonTitle","lessonId","userId","factText","factAnswer","fileName","fileType","fileId","factId","presentationStartTime","presentationDuration","reactionTime","sessionTime","correct","givenResponse","backSpaceUsed","backSpacedFirstLetter","numberOfChoices","lookAheadTime","forgetThreshold","maxAlpha","minAlpha","keyCode","keyCharacter","keyTime","sessionId","aggregateResponse"
"English-Swahili B",1267,60561,"broom","fagio",,,,61040,1625582845402,4304,3516,564591,FALSE,"fago",FALSE,FALSE,0,,,,,"70;65;71;79","F;A;G;O","1625582848918;1625582849256;1625582849492;1625582849525","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"story","hadithi",,,,61043,1625582854443,3276,2069,536079,FALSE,"hadhiti",FALSE,FALSE,0,,,,,"72;65;68;72;73;84;73","H;A;D;H;I;T;I","1625582856512;1625582856654;1625582856781;1625582857209;1625582857296;1625582857505;1625582857555","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"dog","mbwa",,,,61027,1625582850349,1776,,567010,FALSE,"wmba",TRUE,TRUE,0,,,,,"13;70;8;87;77;66","
;F;;W;M;B","1625582850505;1625582850875;1625582851224;1625582851641;1625582851832;1625582852001","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"story","hadithi",,,,61043,1625582859865,2088,991,540313,TRUE,"hadithi",FALSE,FALSE,0,,,,,"72;65;68;73;84;72;73","H;A;D;I;T;H;I","1625582860856;1625582860892;1625582861238;1625582861348;1625582861589;1625582861712;1625582861880","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"broom","fagio",,,,61040,1625582852959,1765,155,569609,FALSE,"fago",FALSE,FALSE,0,,,,,"13;70;65","
;F;A","1625582853114;1625582854341;1625582854521","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"broom","fagio",,,,61040,1625582855692,1968,,572545,TRUE,"fagio",TRUE,TRUE,0,,,,,"13;71;8;70;65;71;73;79","
;G;;F;A;G;I;O","1625582855815;1625582856523;1625582856861;1625582857007;1625582857210;1625582857468;1625582857536;1625582857558","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"flavor","ladha",,,,61035,1625582862957,4424,3905,545741,TRUE,"ladha",FALSE,FALSE,0,,,,,"76;65;68;72;65","L;A;D;H;A","1625582866862;1625582866971;1625582867076;1625582867276;1625582867317","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"dog","mbwa",,,,61027,1625582858665,2460,1166,576010,FALSE,"mwba",FALSE,FALSE,0,,,,,"77;87;66","M;W;B","1625582859831;1625582860596;1625582860967","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"corn","nafaka",,,,61046,1625582868385,2310,1259,549055,TRUE,"nafaka",FALSE,FALSE,0,,,,,"78;65;70;65;75;65","N;A;F;A;K;A","1625582869644;1625582869771;1625582870154;1625582870231;1625582870436;1625582870604","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"dog","mbwa",,,,61027,1625582862285,899,111,578069,TRUE,"mbwa",FALSE,FALSE,0,,,,,"13;77;66;87","
;M;B;W","1625582862396;1625582862801;1625582863003;1625582863049","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"broom","fagio",,,,61040,1625582871699,2233,1623,552292,TRUE,"fagio",FALSE,FALSE,0,,,,,"70;65;71;73;79","F;A;G;I;O","1625582873322;1625582873395;1625582873637;1625582873809;1625582873873","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"forgery","ubini",,,,61036,1625582864188,2978,2078,582051,FALSE,"ublini",FALSE,FALSE,0,,,,,"85;66;76;73;78;73","U;B;L;I;N;I","1625582866266;1625582866424;1625582866750;1625582866817;1625582867087;1625582867110","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"beer","pombe",,,,61038,1625582874936,2061,1414,555357,TRUE,"pombe",FALSE,FALSE,0,,,,,"80;79;77;66;69","P;O;M;B;E","1625582876350;1625582876400;1625582876632;1625582876860;1625582876928","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"leech","ruba",,,,61034,1625582878002,4354,1454,560716,FALSE,"rubo",FALSE,FALSE,0,,,,,"82;85;66;79","R;U;B;O","1625582879456;1625582880863;1625582881368;1625582882283","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"rope","kamba",,,,61044,1625582867810,7828,,590523,TRUE,"kamba",TRUE,TRUE,0,,,,,"13;85;8;75;65;77;66;65","
;U;;K;A;M;B;A","1625582867943;1625582868831;1625582869135;1625582874884;1625582875120;1625582875289;1625582875446;1625582875615","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60561,"knee","goti",,,,61031,1625582876646,2986,2378,594517,TRUE,"goti",TRUE,FALSE,0,,,,,"71;85;8;79;84","G;U;;O;T","1625582879024;1625582879136;1625582879373;1625582879508;1625582879576","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"stump","gutu",,,,61042,1625582883928,5577,5226,567865,TRUE,"gutu",FALSE,FALSE,0,,,,,"71;85;84;85","G;U;T;U","1625582889154;1625582889218;1625582889428;1625582889446","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"leech","ruba",,,,61034,1625582890510,2960,,571830,TRUE,"ruba",TRUE,TRUE,0,,,,,"84;85;8;8;82;85;66;65","T;U;;;R;U;B;A","1625582891850;1625582891995;1625582892482;1625582892655;1625582892778;1625582892874;1625582893379;1625582893439","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60561,"forgery","ubini",,,,61036,1625582880637,5812,2921,601334,FALSE,"ubili",FALSE,FALSE,0,,,,,"85;66;73;76;73","U;B;I;L;I","1625582883558;1625582884076;1625582885279;1625582886326;1625582886370","1445b06d-4ddb-41ee-9cf0-e8496733a0df",FALSE
"English-Swahili B",1267,60500,"knee","goti",,,,61031,1625582894475,2811,2205,575646,TRUE,"goti",FALSE,FALSE,0,,,,,"71;79;84;73","G;O;T;I","1625582896680;1625582896771;1625582897122;1625582897195","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"mattress","godoro",,,,61039,1625582898293,2148,1315,578801,TRUE,"godoro",FALSE,FALSE,0,,,,,"71;79;68;79;82;79","G;O;D;O;R;O","1625582899608;1625582899809;1625582899977;1625582900073;1625582900227;1625582900373","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"economy","iktisadi",,,,61030,1625582901446,5004,1649,584810,TRUE,"iktisadi",TRUE,FALSE,0,,,,,"73;75;83;84;73;8;8;8;84;73;83;65;68;73","I;K;S;T;I;;;;T;I;S;A;D;I","1625582903095;1625582903304;1625582903459;1625582903646;1625582903750;1625582904520;1625582904697;1625582905107;1625582905448;1625582905571;1625582905822;1625582905899;1625582906113;1625582906405","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"pearl","lulu",,,,61028,1625582907455,1728,1081,587543,TRUE,"lulu",FALSE,FALSE,0,,,,,"76;85;76;85","L;U;L;U","1625582908536;1625582908745;1625582908950;1625582909123","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"forgery","ubini",,,,61036,1625582910187,5112,3616,593659,TRUE,"ubini",TRUE,FALSE,0,,,,,"85;73;8;66;73;78;73","U;I;;B;I;N;I","1625582913803;1625582914154;1625582914541;1625582914641;1625582914669;1625582914887;1625582915001","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"bull","fahali",,,,61032,1625582916303,2136,1276,596799,TRUE,"fahali",FALSE,FALSE,0,,,,,"70;65;72;65;76;73","F;A;H;A;L;I","1625582917579;1625582917647;1625582917711;1625582917829;1625582918020;1625582918202","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60500,"egg","yai",,,,61037,1625582919444,2155,1258,599959,TRUE,"yai",TRUE,FALSE,0,,,,,"84;89;65;8;8;65;73","T;Y;A;;;A;I","1625582920702;1625582920711;1625582920847;1625582921175;1625582921335;1625582921399;1625582921490","556b8490-5896-47b4-98b8-60bdc8a8a878",FALSE
"English-Swahili B",1267,60567,"mattress","godoro",,,,61039,1625583249100,7688,7688,7690,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"broom","fagio",,,,61040,1625583256805,11098,11098,18804,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"forgery","ubini",,,,61036,1625583267907,4669,4670,23478,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"egg","yai",,,,61037,1625583272584,1871,1871,25356,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"beer","pombe",,,,61038,1625583274459,1713,1713,27073,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"tailor","mshoni",,,,61033,1625583276180,1234,1234,28315,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"economy","iktisadi",,,,61030,1625583277419,836,836,29156,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"bull","fahali",,,,61032,1625583278263,711,711,29875,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"doctor","tabibu",,,,61041,1625583278981,684,684,30566,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"leech","ruba",,,,61034,1625583279671,800,800,31372,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"cloud","wingu",,,,61029,1625583280475,881,881,32257,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"knee","goti",,,,61031,1625583281361,1167,1167,33429,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"rope","kamba",,,,61044,1625583282533,8433,8433,41867,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"stump","gutu",,,,61042,1625583290971,894,894,42766,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"flavor","ladha",,,,61035,1625583291869,681,681,43451,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"dog","mbwa",,,,61027,1625583292554,753,753,44208,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"corn","nafaka",,,,61046,1625583293312,659,659,44872,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"blame","lawama",,,,61045,1625583293980,638,638,45519,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"story","hadithi",,,,61043,1625583294624,622,622,46147,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"pearl","lulu",,,,61028,1625583295252,632,632,46785,TRUE,"",FALSE,FALSE,0,,,,,"","","","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"tailor","mshoni",,,,61033,1625583295895,8933,,55729,FALSE,"yai",TRUE,TRUE,0,,,,,"84;65;73;8;8;8;8;89;65;73","T;A;I;;;;;Y;A;I","1625583301869;1625583302307;1625583302551;1625583303312;1625583303459;1625583303584;1625583303781;1625583304179;1625583304302;1625583304502","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"story","hadithi",,,,61043,1625583307385,3974,2273,62260,FALSE,"hisu",FALSE,FALSE,0,,,,,"72;73;83;85","H;I;S;U","1625583309658;1625583309925;1625583310145;1625583310450","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"economy","iktisadi",,,,61030,1625583312927,3587,1513,67415,FALSE,"itadiki",FALSE,FALSE,0,,,,,"73;84;65;68;73;75;73","I;T;A;D;I;K;I","1625583314440;1625583314568;1625583315095;1625583315632;1625583315836;1625583316045;1625583316239","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"tailor","mshoni",,,,61033,1625583318532,3963,3095,73396,FALSE,"hasi",FALSE,FALSE,0,,,,,"72;65;83;73","H;A;S;I","1625583321627;1625583321778;1625583321992;1625583322299","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"story","hadithi",,,,61043,1625583323936,2403,1256,77240,FALSE,"hasi",FALSE,FALSE,0,,,,,"72;65;83;73;186","H;A;S;I;º","1625583325192;1625583325349;1625583325590;1625583325855;1625583326176","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"economy","iktisadi",,,,61030,1625583327615,3736,1377,82252,FALSE,"itadiski",FALSE,FALSE,0,,,,,"73;84;65;68;73;83;75;73","I;T;A;D;I;S;K;I","1625583328992;1625583329224;1625583329593;1625583330016;1625583330341;1625583330480;1625583330983;1625583331153","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"tailor","mshoni",,,,61033,1625583336355,2266,2073,89522,FALSE,"k",FALSE,FALSE,0,,,,,"75","K","1625583338428","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"story","hadithi",,,,61043,1625583341693,1143,171,93737,FALSE,"k",FALSE,FALSE,0,,,,,"13;75","
;K","1625583341864;1625583342488","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"economy","iktisadi",,,,61030,1625583344905,1491,1024,97297,FALSE,"k",FALSE,FALSE,0,,,,,"75","K","1625583345929","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"tailor","mshoni",,,,61033,1625583347706,64430,8830,163037,TRUE,"mshoni",FALSE,FALSE,0,,,,,"77;83;72;79;78;73","M;S;H;O;N;I","1625583356536;1625583410734;1625583411033;1625583411263;1625583411492;1625583411660","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"story","hadithi",,,,61043,1625583413145,6409,4826,170455,TRUE,"hadithi",FALSE,FALSE,0,,,,,"72;65;68;73;84;72;73","H;A;D;I;T;H;I","1625583417971;1625583418222;1625583418496;1625583418644;1625583418869;1625583419081;1625583419245","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"economy","iktisadi",,,,61030,1625583420562,7205,2048,178668,TRUE,"iktisadi",TRUE,FALSE,0,,,,,"73;84;8;75;84;73;83;65;68;73","I;T;;K;T;I;S;A;D;I","1625583422610;1625583422885;1625583424599;1625583424985;1625583426092;1625583426523;1625583426757;1625583426984;1625583427110;1625583427448","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"pearl","lulu",,,,61028,1625583428776,2940,2022,182617,TRUE,"lulu",FALSE,FALSE,0,,,,,"76;85;76;85","L;U;L;U","1625583430798;1625583431025;1625583431243;1625583431441","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"egg","yai",,,,61037,1625583432722,1708,1151,185331,TRUE,"yai",FALSE,FALSE,0,,,,,"89;65;73","Y;A;I","1625583433874;1625583434004;1625583434096","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"doctor","tabibu",,,,61041,1625583435449,2274,1242,188624,TRUE,"tabibu",FALSE,FALSE,0,,,,,"84;65;66;73;66;85","T;A;B;I;B;U","1625583436691;1625583436820;1625583436920;1625583437115;1625583437271;1625583437420","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"corn","nafaka",,,,61046,1625583438735,9058,1867,198694,FALSE,"pia",FALSE,FALSE,0,,,,,"80;73;65","P;I;A","1625583440602;1625583440770;1625583441541","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"beer","pombe",,,,61038,1625583450838,2971,109,204710,TRUE,"pombe",FALSE,FALSE,0,,,,,"13;80;79;77;66;69","
;P;O;M;B;E","1625583450947;1625583452605;1625583452770;1625583453020;1625583453228;1625583453465","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"mattress","godoro",,,,61039,1625583454819,2326,1704,208046,FALSE,"oki",FALSE,FALSE,0,,,,,"79;75;73","O;K;I","1625583456523;1625583456759;1625583456951","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"corn","nafaka",,,,61046,1625583460311,7563,102,218775,TRUE,"nafaka",FALSE,FALSE,0,,,,,"13;78;65;70;65;75;65","
;N;A;F;A;K;A","1625583460413;1625583464917;1625583465304;1625583466022;1625583466312;1625583466946;1625583467340","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"mattress","godoro",,,,61039,1625583468882,5041,2929,224824,TRUE,"godoro",FALSE,FALSE,0,,,,,"71;79;68;79;82;79","G;O;D;O;R;O","1625583471811;1625583472380;1625583472689;1625583473000;1625583473311;1625583473621","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"dog","mbwa",,,,61027,1625583474931,4790,3960,230622,FALSE,"wagg",FALSE,FALSE,0,,,,,"87;65;71;71","W;A;G;G","1625583478891;1625583479061;1625583479347;1625583479470","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"cloud","wingu",,,,61029,1625583486547,3441,2027,240889,FALSE,"ñumbu",FALSE,FALSE,0,,,,,"78;85;77;66;85","N;U;M;B;U","1625583488574;1625583488774;1625583489128;1625583489400;1625583489701","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"leech","ruba",,,,61034,1625583494415,4847,,250163,FALSE,"pada",TRUE,TRUE,0,,,,,"76;79;8;8;80;65;68;65","L;O;;;P;A;D;A","1625583496148;1625583496377;1625583497321;1625583497538;1625583497997;1625583498385;1625583498791;1625583498986","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"dog","mbwa",,,,61027,1625583502170,6840,5299,259911,TRUE,"mbwa",FALSE,FALSE,0,,,,,"77;66;87;65","M;B;W;A","1625583507469;1625583507759;1625583508427;1625583508594","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"cloud","wingu",,,,61029,1625583510016,5274,3824,266191,TRUE,"wingu",FALSE,FALSE,0,,,,,"87;73;78;71;85","W;I;N;G;U","1625583513840;1625583514354;1625583514616;1625583514848;1625583515063","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"leech","ruba",,,,61034,1625583516310,4746,3477,271957,TRUE,"ruba",FALSE,FALSE,0,,,,,"82;85;66;65","R;U;B;A","1625583519787;1625583520148;1625583520383;1625583520671","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"forgery","ubini",,,,61036,1625583522069,5886,2112,278856,FALSE,"olifaer",FALSE,FALSE,0,,,,,"79;76;73;70;65;69;82","O;L;I;F;A;E;R","1625583524181;1625583524404;1625583524639;1625583525303;1625583525699;1625583526300;1625583526815","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"broom","fagio",,,,61040,1625583531367,1940,154,284208,FALSE,"oli",FALSE,FALSE,0,,,,,"13;79;76;73","
;O;L;I","1625583531521;1625583532704;1625583532910;1625583533098","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"knee","goti",,,,61031,1625583535916,4375,126,291192,FALSE,"mimu",FALSE,FALSE,0,,,,,"13;77;73;77;85","
;M;I;M;U","1625583536042;1625583538574;1625583538919;1625583539868;1625583540049","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"forgery","ubini",,,,61036,1625583543883,5424,117,300208,TRUE,"ubini",FALSE,FALSE,0,,,,,"13;85;66;73;78;73","
;U;B;I;N;I","1625583544000;1625583548382;1625583548564;1625583548752;1625583548916;1625583549039","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"broom","fagio",,,,61040,1625583550318,7371,5834,308590,TRUE,"fagio",FALSE,FALSE,0,,,,,"70;65;71;73;79","F;A;G;I;O","1625583556152;1625583556397;1625583556813;1625583557073;1625583557287","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"knee","goti",,,,61031,1625583558720,3086,1725,312707,TRUE,"goti",FALSE,FALSE,0,,,,,"71;79;84;73","G;O;T;I","1625583560445;1625583560860;1625583561100;1625583561373","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"rope","kamba",,,,61044,1625583562813,3651,2905,317365,FALSE,"yui",FALSE,FALSE,0,,,,,"89;85;73","Y;U;I","1625583565718;1625583565914;1625583566232","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"flavor","ladha",,,,61035,1625583570588,1848,138,323337,FALSE,"oli",FALSE,FALSE,0,,,,,"13;79;76;73","
;O;L;I","1625583570726;1625583571838;1625583572039;1625583572235","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"stump","gutu",,,,61042,1625583575259,2876,145,329036,FALSE,"olp",TRUE,FALSE,0,,,,,"13;79;76;187;8;80","
;O;L;»;;P","1625583575404;1625583576321;1625583576540;1625583576906;1625583577740;1625583577982","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"rope","kamba",,,,61044,1625583581255,5619,102,337775,TRUE,"kamba",FALSE,FALSE,0,,,,,"13;75;65;77;66;65","
;K;A;M;B;A","1625583581357;1625583585077;1625583585438;1625583585957;1625583586191;1625583586488","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"flavor","ladha",,,,61035,1625583587891,5109,3450,343901,TRUE,"ladha",FALSE,FALSE,0,,,,,"76;65;68;72;65","L;A;D;H;A","1625583591341;1625583591773;1625583591989;1625583592286;1625583592596","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"stump","gutu",,,,61042,1625583594011,1518,712,346430,TRUE,"gutu",FALSE,FALSE,0,,,,,"71;85;84;85","G;U;T;U","1625583594723;1625583594918;1625583595088;1625583595270","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"bull","fahali",,,,61032,1625583596538,4023,3135,351462,FALSE,"yai",FALSE,FALSE,0,,,,,"89;65;73","Y;A;I","1625583599673;1625583600001;1625583600340","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
"English-Swahili B",1267,60567,"blame","lawama",,,,61045,1625583604484,1934,148,357319,FALSE,"oki",FALSE,FALSE,0,,,,,"13;79;75;73","
;O;K;I","1625583604633;1625583605918;1625583606125;1625583606247","2decd1dc-8289-40c5-8c3e-790a4367ab52",FALSE
